opinions,id,text,model_pred
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1255,LOCATION1 is the cheapest area to live in London as it is quite a dodgy area,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1249,LOCATION1 is the cheapest of the 3 areas and one of the cheapest areas in London ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",286,"LOCATION1 is the most-upmarket area , former chic-cool spot turned , getting edgier ( cooler ) as you move up to Ladbroke Grove",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",918,LOCATION1 is the nicest borough in SE London,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1018,LOCATION1 is the place for you ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",916,LOCATION1 is the safest place in London to live in,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",807,LOCATION1 is very cool as well All the areas I 've mentioned have their own nightlife and you 'll always find yourself wandering into neighbouring areas,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",823,LOCATION1 is very different to LOCATION1 and a bit rough around the edges ,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",240,LOCATION1 is very expensive and very posh,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1217,LOCATION1 is very hip and trendy fantastic night life and market,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",907,"LOCATION1 is very leafy , with a wonderful park and woodlands , as well as being within walking distance of Hampstead Heath",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",546,LOCATION1 is very near LOCATION2 as well and I have heard good things about that area as well,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",755,LOCATION1 isnt bad,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",414,LOCATION1 its beautiful and its the poshest part in London ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",414,LOCATION1 its beautiful and its the poshest part in London ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",589,LOCATION1 itself is fine during the day but I would make sure you don't hang around at night as it can be a little scary,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",294,"LOCATION1 itself is nice, not really 'toffy' but people are a bit more reserved  ",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",133,LOCATION1 itself is no more expensive than LOCATION2 ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",320,LOCATION1 itself isn't so bad,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",202,"LOCATION1 just south of LOCATION1 is nice too , but probably on the expensive side",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",202,"LOCATION1 just south of LOCATION1 is nice too , but probably on the expensive side",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1138,"LOCATION1 mainly has sizeable houses , most of which have been converted into flats , and the cost of renting or purchasing is favourable compared with most of London because the area is n't regarded as fashionable",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",223,LOCATION1 may be an option - it 's not as overly expensive as richmond and still within a reach,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",223,LOCATION1 may be an option - it 's not as overly expensive as richmond and still within a reach,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",800,LOCATION1 might also be cheaper and a bit safer than LOCATION1 at night,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",800,LOCATION1 might also be cheaper and a bit safer than LOCATION1 at night,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1171,LOCATION1 might be good for you as it has no tube or rail  so the prices are lower,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1171,LOCATION1 might be good for you as it has no tube or rail  so the prices are lower,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1171,LOCATION1 might be good for you as it has no tube or rail  so the prices are lower,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",187,"LOCATION1 nice area, consequently VERY expensive",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",187,"LOCATION1 nice area, consequently VERY expensive",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",219,LOCATION1 now has a tram system so transport should be even better,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",29,"LOCATION1 obviously , unless you enjoy commuting Anywhere nice in London is at least 250pw for a 1 bed flat plus bills",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",846,"LOCATION1 on the whole isnt that bad, just a few streets away the housing and area in general gets much nicer and there are some good shops on the high street that I personally use regularly",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",822,"LOCATION1 one of the main road routes towards north-west London so very busy, very heavy traffic, not at all quiet even at night",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",209,LOCATION1 probably will be better than LOCATION1 ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",184,LOCATION1 residential area but easy to commute into central London ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",725,"LOCATION1 scores highly for transport links and a huge shopping centre; has some green spaces too, ",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1088,"LOCATION1 seems to be more your kettle of fish, although it isn't directly on the train line",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",864,LOCATION1 seems to be the next thing that everyone is talking about,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",561,"LOCATION1 tube station is a good one if you work in the centre too, as it only takes about 15 minutes to get to Bond Street ",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",687,"LOCATION1 used to be really problematic , but is now better , and has decent tube / train links to most of South London",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",687,"LOCATION1 used to be really problematic , but is now better , and has decent tube / train links to most of South London",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",97,LOCATION1 used to have an underground but the East London Line is being refurbished and it is buses for the next few years,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",852,LOCATION1 village is lovely,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",67,LOCATION1 was one of the worst areas I experienced  My only thought on it is poor doesn't necessarily equate to rough,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",471,LOCATION1 was the only area affordable north of the river I could think of,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",741,LOCATION1 which is nearby is also very nice some property expense,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",58,LOCATION1 will be close to central London and safer too,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",58,LOCATION1 will be close to central London and safer too,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1228,LOCATION1 won't give your husband an easy journey to Rochester,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1174,LOCATION1 would be a great location,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",851,LOCATION1 would be ideal,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",81,LOCATION1 would probably be your best bet as it 's close to the east end so there are lots of bars and clubs,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1038,LOCATION1's close to LOCATION2 too making it easy to get in and out of the London,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1312,"LOCATION1, LOCATION2 areas are nice, but expensive",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1312,"LOCATION1, LOCATION2 areas are nice, but expensive",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1312,"LOCATION1, LOCATION2 areas are nice, but expensive",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1312,"LOCATION1, LOCATION2 areas are nice, but expensive",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",634,"LOCATION1, because there is a large amount of dangerous gangs there",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1272,"LOCATION1, before I lived in LOCATION2 Both very nice areas",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1272,"LOCATION1, before I lived in LOCATION2 Both very nice areas",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",445,"LOCATION1, ignore the racists, its perfectly safe",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1474,"LOCATION1, up-market, posh and expensive; LOCATION2 down-market, cheap and shabby",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1474,"LOCATION1, up-market, posh and expensive; LOCATION2 down-market, cheap and shabby",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1474,"LOCATION1, up-market, posh and expensive; LOCATION2 down-market, cheap and shabby",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1474,"LOCATION1, up-market, posh and expensive; LOCATION2 down-market, cheap and shabby",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1366,LOCATION2   try the LOCATION2 or anywhere near  LOCATION1,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1366,LOCATION2   try the LOCATION2 or anywhere near  LOCATION1,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1303,LOCATION2  used to nice but LOCATION1  are proabably your best bet,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1303,LOCATION2  used to nice but LOCATION1  are proabably your best bet,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1415,"LOCATION2 and LOCATION1 are also other nice areas with upmarket bars , but can be quite expensive",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1415,"LOCATION2 and LOCATION1 are also other nice areas with upmarket bars , but can be quite expensive",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1415,"LOCATION2 and LOCATION1 are also other nice areas with upmarket bars , but can be quite expensive",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1415,"LOCATION2 and LOCATION1 are also other nice areas with upmarket bars , but can be quite expensive",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION2'}]",1307,LOCATION2 and LOCATION1 are rough areas,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",1307,LOCATION2 and LOCATION1 are rough areas,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1333,"LOCATION2 and LOCATION1 would suit posh, rich people",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1333,"LOCATION2 and LOCATION1 would suit posh, rich people",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1294,LOCATION2 is a 10 minute walk from LOCATION1 Station which in a couple of years time will have Crossrail which will get you into Central London in 17 minutes ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION2'}]",1294,LOCATION2 is a 10 minute walk from LOCATION1 Station which in a couple of years time will have Crossrail which will get you into Central London in 17 minutes ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1434,LOCATION2 is a brilliant place to live LOCATION1 ( Northern Line on the Tube ) is a great location,[{'sentiment': 'Positive'}]
