opinions,id,text,model_pred
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1165,LOCATION1 is good the choice is huge as is the broad nature of your question LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1852,LOCATION1 is gorgeous and there are no tourists LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'touristy'}]",1852,LOCATION1 is gorgeous and there are no tourists LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",322,LOCATION1 is great LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1814,"LOCATION1 is great - theatres, cinema, great shops on gabriel's wharf LOCATION1",[{'aspect': 'shopping'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",1814,"LOCATION1 is great - theatres, cinema, great shops on gabriel's wharf LOCATION1",[{'aspect': 'shopping'}]
"[{'sentiment': 'Positive', 'aspect': 'shopping'}]",1814,"LOCATION1 is great - theatres, cinema, great shops on gabriel's wharf LOCATION1",[{'aspect': 'shopping'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",661,LOCATION1 is great Tube/overground/THE COMMONS My husband and I are Canadians currently living in Los Angeles LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",661,LOCATION1 is great Tube/overground/THE COMMONS My husband and I are Canadians currently living in Los Angeles LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",871,LOCATION1 is great but I would n't take kids there at night LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2055,"LOCATION1 is great if you need to get somewhere like Victroia , lambeth or Surrey LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",107,"LOCATION1 is great too , and the area around liverpool road side would n't be too far from LOCATION2 LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'price'}]",357,"LOCATION1 is however great for lower priced shoes and clothing and has a lively pop music scene with an emphasis on young , unrefined/unsigned bands LOCATION1",[{'aspect': 'price'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",357,"LOCATION1 is however great for lower priced shoes and clothing and has a lively pop music scene with an emphasis on young , unrefined/unsigned bands LOCATION1",[{'aspect': 'price'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",1088,LOCATION1 is however rarther close to the London LOCATION1,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2477,LOCATION1 is improving LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",166,LOCATION1 is in my opinion is alot nicer than LOCATION1 LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1896,"LOCATION1 is inbetween, its nice because its close to the thames, and very central LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",1896,"LOCATION1 is inbetween, its nice because its close to the thames, and very central LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",276,LOCATION1 is just heaven I 'm really confused right now LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2122,"LOCATION1 is just plain bad value for money - it 's a nice enough area , but you 'd pay the same money for a shoebox there as what you 'd pay for a good room in other places LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",2122,"LOCATION1 is just plain bad value for money - it 's a nice enough area , but you 'd pay the same money for a shoebox there as what you 'd pay for a good room in other places LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1998,LOCATION1 is just unimaginably horrid LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",48,LOCATION1 is known for having a great culture vibe LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",2590,"LOCATION1 is largely downmarket and very racially mixed , and so is much of LOCATION2 LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",2590,"LOCATION1 is largely downmarket and very racially mixed , and so is much of LOCATION2 LOCATION2",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location'}]",2451,LOCATION1 is less central LOCATION1,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",2203,LOCATION1 is less expensive but it 's also not as nice as West London LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'price'}]",2203,LOCATION1 is less expensive but it 's also not as nice as West London LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'multicultural'}]",291,LOCATION1 is little india LOCATION1,[{'aspect': 'multicultural'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",622,"LOCATION1 is located in LOCATION1, zone 2 on the Jubilee line LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1747,"LOCATION1 is lovely , much more spacious , but a little way out on the Northern Line LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location'}]",1747,"LOCATION1 is lovely , much more spacious , but a little way out on the Northern Line LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",152,LOCATION1 is lovely and in walking distance LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2123,LOCATION1 is lovely and it looks over LOCATION2  LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'multicultural'}]",525,LOCATION1 is lovely but  it 's probably a bit more gentrified LOCATION1,[{'aspect': 'multicultural'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",525,LOCATION1 is lovely but  it 's probably a bit more gentrified LOCATION1,[{'aspect': 'multicultural'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2228,LOCATION1 is lovely but it's not convenient  LOCATION1,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",2228,LOCATION1 is lovely but it's not convenient  LOCATION1,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'price'}]",857,"LOCATION1 is more affordable, but close to the centre LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",857,"LOCATION1 is more affordable, but close to the centre LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'green-nature'}]",1203,"LOCATION1 is more expensive , but so worth it it 's such a nice place to live with really nice gardens and stuff to do LOCATION1",[{'aspect': 'price'}]
"[{'sentiment': 'Positive', 'aspect': 'live'}]",1203,"LOCATION1 is more expensive , but so worth it it 's such a nice place to live with really nice gardens and stuff to do LOCATION1",[{'aspect': 'price'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",1203,"LOCATION1 is more expensive , but so worth it it 's such a nice place to live with really nice gardens and stuff to do LOCATION1",[{'aspect': 'price'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1030,"LOCATION1 is more rugged , and not so avant-guard , but it has an incredible range of bars and music venues , playing mostly rock music , both small and well-established bands LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",1030,"LOCATION1 is more rugged , and not so avant-guard , but it has an incredible range of bars and music venues , playing mostly rock music , both small and well-established bands LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1933,"LOCATION1 is much better and a nice area, I like it LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2340,"LOCATION1 is much more central , and has many VERY classy Georgian residential properties LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",2340,"LOCATION1 is much more central , and has many VERY classy Georgian residential properties LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",928,LOCATION1 is my favourite place LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location'}]",2157,"LOCATION1 is n't `` moving to London '' LOCATION1 is not London , it 's not cheap LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",2157,"LOCATION1 is n't `` moving to London '' LOCATION1 is not London , it 's not cheap LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",629,"LOCATION1 is n't bad , but LOCATION1 is , how can i explain it , in a way sepaerated into different areas as well LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1969,LOCATION1 is n't too great LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1759,LOCATION1 is nice LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",261,"LOCATION1 is nice , but getting very expensive LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",261,"LOCATION1 is nice , but getting very expensive LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",251,"LOCATION1 is nice as well , but the tube hall is very scarry , specially when only a few ppl in it with you LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",44,LOCATION1 is nice but a bit pricey LOCATION1,[{'aspect': 'price'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",44,LOCATION1 is nice but a bit pricey LOCATION1,[{'aspect': 'price'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",361,LOCATION1 is nice but youd need to look around for a decent priced place to live  LOCATION1,[{'aspect': 'price'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",361,LOCATION1 is nice but youd need to look around for a decent priced place to live  LOCATION1,[{'aspect': 'price'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",874,LOCATION1 is nice but youd need to look around for a decent priced place to live Most newsagents in this area have stopped delivering papers LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",874,LOCATION1 is nice but youd need to look around for a decent priced place to live Most newsagents in this area have stopped delivering papers LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",224,LOCATION1 is nice but youd need to look around for a decent priced place to live Tickets : THURSDAY 14th AUGUST @ SeOne Rough Hill the UKs largest Student events company are throwing The BIGGEST A-level Results party in History LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",224,LOCATION1 is nice but youd need to look around for a decent priced place to live Tickets : THURSDAY 14th AUGUST @ SeOne Rough Hill the UKs largest Student events company are throwing The BIGGEST A-level Results party in History LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'green-nature'}]",221,LOCATION1 is nice during the day with nice flowers LOCATION1,[{'aspect': 'green-nature'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",221,LOCATION1 is nice during the day with nice flowers LOCATION1,[{'aspect': 'green-nature'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2024,"LOCATION1 is nice too Hi , I 'm moving to London for a year in about 2 months and have started to browse some of the flatsharing websites to get an idea of costs etc BUT everything is divided up by areas/suburbs and I have no idea where to start looking LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2161,LOCATION1 is nice too My partner and I are thinking of moving to London LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1294,"LOCATION1 is nicer but also more expensive , however the area seems to be in decline LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",1294,"LOCATION1 is nicer but also more expensive , however the area seems to be in decline LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1524,LOCATION1 is not a Bangladeshi area and is not great LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'multicultural'}]",1524,LOCATION1 is not a Bangladeshi area and is not great LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1234,LOCATION1 is not a bad place too LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1014,LOCATION1 is not a very nice borough either LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2533,LOCATION1 is not really poor : there is a lot of very beautiful open spaces there LOCATION1,[{'aspect': 'green-nature'}]
"[{'sentiment': 'Positive', 'aspect': 'green-nature'}]",2533,LOCATION1 is not really poor : there is a lot of very beautiful open spaces there LOCATION1,[{'aspect': 'green-nature'}]
"[{'sentiment': 'Positive', 'aspect': 'green-nature'}]",19,LOCATION1 is not safe 100x 100 but is very nice restaurant cofe ' shop and park LOCATION1,[{'aspect': 'green-nature'}]
"[{'sentiment': 'Positive', 'aspect': 'dining'}]",19,LOCATION1 is not safe 100x 100 but is very nice restaurant cofe ' shop and park LOCATION1,[{'aspect': 'green-nature'}]
"[{'sentiment': 'Negative', 'aspect': 'safety'}]",19,LOCATION1 is not safe 100x 100 but is very nice restaurant cofe ' shop and park LOCATION1,[{'aspect': 'green-nature'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1329,LOCATION1 is not the best of areas LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",574,LOCATION1 is not too bad  LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",620,LOCATION1 is now pretty nice LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1578,LOCATION1 is ok cuz i live there LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'multicultural'}]",1613,"LOCATION1 is ok for a night out ~ bit more urban ( which means black , or black style , really ) , but the cinema there is ok ( quite cool ) LOCATION1",[{'aspect': 'multicultural'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",1613,"LOCATION1 is ok for a night out ~ bit more urban ( which means black , or black style , really ) , but the cinema there is ok ( quite cool ) LOCATION1",[{'aspect': 'multicultural'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1148,LOCATION1 is okay LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",1750,LOCATION1 is on the Northern Line for speedy travel into central London LOCATION1,[{'aspect': 'transit-location'}]
